model_size,trace_length,monitor_synthesis_time [sec],monitor_time_prism [sec],monitor_time_per_event_prism [sec],monitor_time_storm [sec],monitor_time_per_event_storm [sec]
1000,300,1.087351131439209,97.43836631774903,0.32479455439249677,16.259934520721437,0.054199781735738126
1000,350,1.0903115272521973,113.8850248336792,0.3253857852390834,18.97117099761963,0.05420334570748466
1000,400,1.0879602432250977,130.1357714176178,0.3253394285440445,21.698324060440065,0.054245810151100166
1000,450,1.2082361698150634,147.9786627292633,0.3288414727316962,24.590368938446044,0.05464526430765788
1000,500,1.0931903839111328,163.85639343261718,0.32771278686523436,27.284805727005004,0.05456961145401001
1100,50,1.3456123352050782,16.769230699539186,0.33538461399078373,2.9250210762023925,0.05850042152404785
1100,100,1.3438391208648681,33.31072678565979,0.3331072678565979,5.851473188400268,0.058514731884002684
1100,150,1.346731472015381,50.082783699035645,0.3338852246602376,8.756775903701783,0.058378506024678554
1100,200,1.3424756050109863,66.4856080532074,0.332428040266037,11.678905391693116,0.05839452695846558
1100,250,1.3416938781738281,83.29189043045044,0.33316756172180173,14.662574338912965,0.05865029735565186
1100,300,1.341932201385498,99.99423589706421,0.33331411965688074,17.499948024749756,0.05833316008249918
1100,350,1.372745656967163,116.7704032421112,0.33362972354888915,20.4690363407135,0.05848296097346715
1100,400,1.3517891883850097,135.1364616394043,0.33784115409851073,24.169018745422363,0.06042254686355591
1100,450,1.3707686901092528,153.77236008644104,0.34171635574764675,26.87654013633728,0.05972564474741618
1100,500,1.392011547088623,167.06901388168336,0.3341380277633667,29.287374258041382,0.05857474851608276
1200,50,1.5566705226898194,17.120371437072755,0.34240742874145513,3.1237696170806886,0.06247539234161377
1200,100,1.5632887363433838,34.970941114425656,0.3497094111442566,6.424888849258423,0.06424888849258423
1200,150,1.7389795303344726,57.63283014297485,0.38421886761983237,10.742459774017334,0.07161639849344889
1200,200,1.699905776977539,77.04978256225586,0.38524891281127926,14.393238210678101,0.0719661910533905
1200,250,1.7497761249542236,96.85556507110596,0.38742226028442384,18.856360483169556,0.07542544193267822
1200,300,1.6891046047210694,113.48916554450989,0.3782972184816996,20.329885005950928,0.06776628335316975
1200,350,1.6506483554840088,130.58424696922302,0.3730978484834943,23.438067054748537,0.06696590587071011
1200,400,1.644349718093872,148.02027740478516,0.3700506935119629,26.781637287139894,0.06695409321784973
1200,450,1.6583734989166259,167.8623315811157,0.3730274035135905,30.068976402282715,0.06681994756062826
1200,500,1.650797462463379,183.49173860549928,0.36698347721099855,33.52446880340576,0.06704893760681152
1300,50,1.914077377319336,19.2940731048584,0.38588146209716795,3.6161380767822267,0.07232276153564453
1300,100,1.9035015106201172,38.47414312362671,0.3847414312362671,7.16139931678772,0.0716139931678772
1300,150,1.9010241985321046,57.6565281867981,0.384376854578654,10.733627653121948,0.07155751768747966
1300,200,1.9181695461273194,76.60147228240967,0.3830073614120484,14.241219425201416,0.07120609712600708
1300,250,1.8620855808258057,94.10205430984497,0.3764082172393799,18.063377952575685,0.07225351181030273
1300,300,1.8743526935577393,112.99408459663391,0.37664694865544635,21.10934171676636,0.0703644723892212
1300,350,1.8543270587921143,132.87685322761536,0.379648152078901,24.628739070892333,0.07036782591683524
1300,400,1.918750524520874,156.92628841400148,0.3923157210350037,29.116323041915894,0.07279080760478973
1300,450,1.9092406749725341,172.52065858840942,0.3833792413075765,32.7032630443573,0.07267391787634955
1300,500,1.8666640758514403,186.79439358711244,0.3735887871742249,35.15706605911255,0.0703141321182251
1400,50,2.1160592079162597,19.36840229034424,0.3873680458068848,3.7246885299682617,0.07449377059936524
1400,100,2.122074556350708,38.788964700698855,0.3878896470069886,7.441500282287597,0.07441500282287597
1400,150,2.1128061771392823,58.40153346061707,0.3893435564041138,11.172984409332276,0.07448656272888184
1400,200,2.1907997608184813,83.88157639503478,0.4194078819751739,15.38997025489807,0.07694985127449035
1400,250,2.2125782012939452,104.64621682167054,0.41858486728668215,19.384500741958618,0.07753800296783447
1400,300,2.223429775238037,124.87181825637818,0.41623939418792727,22.94928822517395,0.0764976274172465
1400,350,2.1761131286621094,142.71386723518373,0.4077539063862392,26.533785486221312,0.07581081567491803
1400,400,2.1853055477142336,162.54086995124817,0.4063521748781204,29.88934721946716,0.0747233680486679
1400,450,2.1159746170043947,175.87139363288878,0.3908253191841973,33.617212009429934,0.07470491557651096
1400,500,2.187829351425171,195.51975293159484,0.3910395058631897,37.16524000167847,0.07433048000335694
1500,50,2.369174289703369,20.126659536361693,0.40253319072723387,3.904955291748047,0.07809910583496094
1500,100,2.3735445022583006,39.954366540908815,0.39954366540908814,7.964539575576782,0.07964539575576782
1500,150,2.361899709701538,61.48493347167969,0.4098995564778646,12.104321670532226,0.08069547780354817
1500,200,2.4065484046936034,80.74189615249634,0.4037094807624817,15.646095895767212,0.07823047947883606
1500,250,2.3897064685821534,100.80587120056153,0.4032234848022461,19.533634614944457,0.07813453845977783
1500,300,2.3790619373321533,121.27472267150878,0.4042490755716959,23.758632087707518,0.0791954402923584
1500,350,2.3811352252960205,141.2147500038147,0.4034707142966134,27.472652435302734,0.07849329267229353
1500,400,2.3675588607788085,163.07692022323607,0.4076923005580902,31.441781663894652,0.07860445415973663
1500,450,2.3834205150604246,185.037123298645,0.41119360733032223,35.638084697723386,0.07919574377271864
1500,500,2.38039026260376,203.94970502853394,0.40789941005706787,39.695495986938475,0.07939099197387695
1600,50,2.684409761428833,20.36653413772583,0.40733068275451656,4.145621967315674,0.08291243934631348
1600,100,2.685787057876587,40.59191207885742,0.4059191207885742,8.361239337921143,0.08361239337921143
1600,150,2.7317760467529295,62.27711958885193,0.41518079725901286,12.701029300689697,0.08467352867126465
1600,200,2.7093972682952883,82.886119556427,0.41443059778213504,16.65220527648926,0.0832610263824463
1600,250,2.773678684234619,102.17924137115479,0.40871696548461917,20.809330797195436,0.08323732318878174
1600,300,2.7303130626678467,122.31522393226624,0.4077174131075541,25.199674797058105,0.08399891599019368
1600,350,2.686263656616211,150.536607503891,0.43010459286825997,29.43596296310425,0.08410275132315499
1600,400,2.5998026371002196,158.74206867218018,0.3968551716804505,31.80486912727356,0.0795121728181839
1600,450,2.575658082962036,189.84555826187133,0.4218790183597141,37.54526414871216,0.08343392033047146
1600,500,2.9078315258026124,247.40461859703063,0.4948092371940613,43.89234104156494,0.08778468208312988
1700,50,3.2620941162109376,24.91210627555847,0.4982421255111694,4.687851905822754,0.09375703811645508
1700,100,3.200265407562256,49.502577447891234,0.49502577447891233,9.319483852386474,0.09319483852386475
1700,150,3.1760028839111327,74.53424506187439,0.4968949670791626,14.254368829727174,0.09502912553151449
1700,200,3.3127289772033692,99.91964168548584,0.4995982084274292,18.794716024398802,0.09397358012199401
1700,250,3.3237533569335938,123.84842042922973,0.49539368171691894,23.445619201660158,0.09378247680664063
1700,300,3.194235324859619,149.73425574302672,0.4991141858100891,28.32333297729492,0.09441110992431641
1700,350,3.1463107585906984,173.09412841796876,0.4945546526227679,32.77074007987976,0.0936306859425136
1700,400,3.1806525707244875,198.61502056121827,0.4965375514030457,37.30767250061035,0.09326918125152588
1700,450,3.317659854888916,237.49541244506835,0.527767583211263,43.43749327659607,0.09652776283688017
1700,500,3.288504648208618,264.13131604194643,0.5282626320838929,48.57853450775146,0.09715706901550293
1800,50,3.661375617980957,26.933806324005126,0.5386761264801025,5.079612731933594,0.10159225463867187
1800,100,3.6817578315734862,52.74843420982361,0.527484342098236,10.189490413665771,0.10189490413665771
1800,150,3.70323166847229,79.38146777153015,0.5292097851435343,15.261139631271362,0.10174093087514241
1800,200,3.6533840179443358,104.94616560935974,0.5247308280467987,20.121125984191895,0.10060562992095948
1800,250,3.76534104347229,131.31742486953735,0.5252696994781494,25.201915502548218,0.10080766201019287
1800,300,3.641163158416748,162.11320791244506,0.5403773597081503,30.30985803604126,0.10103286012013753
1800,350,3.7442170143127442,182.92308874130248,0.5226373964037214,35.40220541954041,0.10114915834154402
1800,400,3.7170197010040282,207.38120665550233,0.5184530166387558,39.91490106582641,0.09978725266456603
1800,450,3.6719661235809324,231.02594590187073,0.5133909908930461,45.099423789978026,0.10022094175550672
1800,500,3.598384380340576,241.6107053756714,0.4832214107513428,47.77524437904358,0.09555048875808715
1900,50,3.4213687896728517,19.43842625617981,0.38876852512359616,4.575990486145019,0.09151980972290039
1900,100,3.4227714061737062,40.19220671653748,0.40192206716537476,9.27988305091858,0.09279883050918579
1900,150,3.7565693855285645,62.630925512313844,0.4175395034154256,14.980000877380371,0.09986667251586914
1900,200,3.8045398712158205,88.36784534454345,0.44183922672271725,19.841697883605956,0.09920848941802979
1900,250,3.4204776763916014,96.27145142555237,0.38508580570220946,22.921463298797608,0.09168585319519043
1900,300,3.453466463088989,116.43906130790711,0.38813020435969037,27.808099603652956,0.09269366534550985
1900,350,3.7430646419525146,150.48367447853087,0.42995335565294535,34.28884868621826,0.09796813910348073
1900,400,3.7598928451538085,177.84548506736755,0.44461371266841887,39.26553111076355,0.09816382777690887
1900,450,3.5431352138519285,182.1862858772278,0.4048584130605062,41.74472002983093,0.0927660445107354
1900,500,3.4166921615600585,190.9001883506775,0.38180037670135497,45.52087922096253,0.09104175844192505
2000,50,3.765961027145386,19.903336191177367,0.39806672382354735,4.745815181732178,0.09491630363464357
2000,100,3.7639557838439943,39.754511976242064,0.39754511976242063,9.500713062286376,0.09500713062286376
2000,150,3.7747640132904055,59.51823091506958,0.3967882061004639,14.258599758148193,0.09505733172098796
2000,200,3.758166217803955,79.46408915519714,0.39732044577598574,18.99657220840454,0.0949828610420227
2000,250,3.769679594039917,99.27413430213929,0.39709653720855714,23.74721841812134,0.09498887367248536
2000,300,3.7572033405303955,119.20367159843445,0.3973455719947815,28.475894689559937,0.09491964896519979
2000,350,3.7902732849121095,139.1259795665741,0.3975027987616403,33.2642617225647,0.09504074777875628
